order_id,order_date,region,channel,category,product,units,unit_price_usd,discount_rate,net_sales_usd,cogs_usd,gross_profit_usd,returned
NG-01102,2024-09-25,North,Online,Living,Accent Cushion,2,46,0.05,87.4,40,47.4,False
NG-01103,2024-09-26,South,Marketplace,Everyday,Travel Backpack,1,129,0.15,109.65,68,41.65,False
NG-01104,2024-09-26,South,Retail,Home Office,Monitor Riser,1,72,0.05,0,0,0,True
NG-01105,2024-09-26,East,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01106,2024-09-26,East,Marketplace,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-01107,2024-09-26,East,Online,Kitchen,Pour Over Kit,1,79,0.15,67.15,38,29.15,False
NG-01108,2024-09-26,West,Marketplace,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-01109,2024-09-27,East,Retail,Home Office,Ergonomic Chair,2,245,0,490,288,202,False
NG-01110,2024-09-27,North,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01111,2024-09-27,East,Retail,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-01112,2024-09-27,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-01113,2024-09-28,North,Marketplace,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-01114,2024-09-28,North,Marketplace,Everyday,Travel Backpack,1,129,0.05,0,0,0,True
NG-01115,2024-09-28,West,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-01116,2024-09-28,East,Online,Living,Accent Cushion,1,46,0.2,36.8,20,16.8,False
NG-01117,2024-09-28,North,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01118,2024-09-28,West,Retail,Living,Linen Throw,1,96,0.05,0,0,0,True
NG-01119,2024-09-28,East,Marketplace,Everyday,Insulated Bottle,2,42,0.15,71.4,36,35.4,False
NG-01120,2024-09-28,South,Online,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-01121,2024-09-29,North,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01122,2024-09-29,North,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-01123,2024-09-29,South,Online,Living,Oak Side Table,2,189,0,378,224,154,False
NG-01124,2024-09-29,South,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01125,2024-09-29,South,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01126,2024-09-29,East,Retail,Kitchen,Pour Over Kit,3,79,0.05,225.15,114,111.15,False
NG-01127,2024-09-30,West,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01128,2024-09-30,East,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-01129,2024-09-30,South,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01130,2024-09-30,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01131,2024-09-30,East,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-01132,2024-09-30,West,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01133,2024-09-30,North,Online,Everyday,Canvas Tote,2,32,0.1,57.6,24,33.6,False
NG-01134,2024-10-01,South,Online,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01135,2024-10-01,North,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-01136,2024-10-01,East,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-01137,2024-10-01,North,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-01138,2024-10-01,North,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01139,2024-10-01,South,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01140,2024-10-01,East,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-01141,2024-10-02,South,Marketplace,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-01142,2024-10-02,North,Online,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-01143,2024-10-02,North,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-01144,2024-10-02,South,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01145,2024-10-02,South,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01146,2024-10-02,South,Online,Home Office,Ergonomic Chair,1,245,0.15,208.25,144,64.25,False
NG-01147,2024-10-03,North,Retail,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-01148,2024-10-03,South,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01149,2024-10-03,North,Retail,Home Office,Desk Lamp,4,58,0.05,220.4,112,108.4,False
NG-01150,2024-10-03,North,Marketplace,Living,Accent Cushion,3,46,0.05,131.1,60,71.1,False
NG-01151,2024-10-03,West,Retail,Everyday,Insulated Bottle,3,42,0.2,100.8,54,46.8,False
NG-01152,2024-10-04,East,Online,Home Office,Ergonomic Chair,3,245,0.05,698.25,432,266.25,False
NG-01153,2024-10-04,West,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-01154,2024-10-04,East,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-01155,2024-10-04,North,Online,Living,Oak Side Table,1,189,0,0,0,0,True
NG-01156,2024-10-05,East,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01157,2024-10-05,South,Online,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-01158,2024-10-05,West,Marketplace,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-01159,2024-10-05,East,Marketplace,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-01160,2024-10-05,South,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01161,2024-10-05,East,Retail,Everyday,Canvas Tote,2,32,0.15,54.4,24,30.4,False
NG-01162,2024-10-05,East,Retail,Home Office,Desk Lamp,1,58,0.2,46.4,28,18.4,False
NG-01163,2024-10-06,South,Online,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-01164,2024-10-06,North,Retail,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-01165,2024-10-06,West,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01166,2024-10-06,North,Retail,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-01167,2024-10-07,North,Retail,Living,Linen Throw,4,96,0,384,196,188,False
NG-01168,2024-10-07,West,Marketplace,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-01169,2024-10-07,North,Online,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-01170,2024-10-07,South,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01171,2024-10-07,East,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01172,2024-10-07,South,Online,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-01173,2024-10-08,North,Retail,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-01174,2024-10-08,East,Marketplace,Everyday,Canvas Tote,3,32,0.1,86.4,36,50.4,False
NG-01175,2024-10-08,South,Online,Everyday,Travel Backpack,1,129,0.1,116.1,68,48.1,False
NG-01176,2024-10-08,West,Marketplace,Living,Linen Throw,2,96,0.05,182.4,98,84.4,False
NG-01177,2024-10-08,East,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01178,2024-10-09,East,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01179,2024-10-10,East,Retail,Home Office,Monitor Riser,3,72,0.15,183.6,99,84.6,False
NG-01180,2024-10-10,South,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01181,2024-10-10,North,Online,Kitchen,Pour Over Kit,1,79,0.05,0,0,0,True
NG-01182,2024-10-10,South,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01183,2024-10-10,North,Marketplace,Living,Linen Throw,2,96,0.05,182.4,98,84.4,False
NG-01184,2024-10-11,East,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-01185,2024-10-11,North,Retail,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-01186,2024-10-11,West,Retail,Everyday,Canvas Tote,1,32,0.05,0,0,0,True
NG-01187,2024-10-11,North,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01188,2024-10-12,North,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01189,2024-10-12,North,Online,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-01190,2024-10-12,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01191,2024-10-12,North,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-01192,2024-10-12,West,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01193,2024-10-12,West,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-01194,2024-10-13,North,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-01195,2024-10-13,West,Marketplace,Living,Oak Side Table,1,189,0.05,179.55,112,67.55,False
NG-01196,2024-10-13,South,Retail,Kitchen,Pour Over Kit,1,79,0.15,67.15,38,29.15,False
NG-01197,2024-10-13,South,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-01198,2024-10-14,East,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01199,2024-10-14,North,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01200,2024-10-14,South,Online,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-01201,2024-10-14,South,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01202,2024-10-14,East,Marketplace,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-01203,2024-10-14,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-01204,2024-10-15,North,Retail,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-01205,2024-10-15,North,Marketplace,Living,Accent Cushion,3,46,0.1,124.2,60,64.2,False
NG-01206,2024-10-15,North,Online,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-01207,2024-10-15,East,Online,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-01208,2024-10-16,East,Retail,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01209,2024-10-16,North,Retail,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01210,2024-10-16,North,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01211,2024-10-16,South,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01212,2024-10-17,North,Marketplace,Everyday,Canvas Tote,2,32,0.05,60.8,24,36.8,False
NG-01213,2024-10-17,South,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-01214,2024-10-17,East,Online,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-01215,2024-10-18,East,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01216,2024-10-18,East,Online,Home Office,Desk Lamp,4,58,0,232,112,120,False
NG-01217,2024-10-18,South,Online,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-01218,2024-10-18,East,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01219,2024-10-19,North,Online,Living,Linen Throw,2,96,0,192,98,94,False
NG-01220,2024-10-19,West,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01221,2024-10-19,South,Online,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-01222,2024-10-19,North,Retail,Living,Accent Cushion,3,46,0,138,60,78,False
NG-01223,2024-10-19,North,Retail,Everyday,Canvas Tote,2,32,0,0,0,0,True
NG-01224,2024-10-19,North,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-01225,2024-10-19,East,Marketplace,Home Office,Desk Lamp,2,58,0.05,110.2,56,54.2,False
NG-01226,2024-10-19,North,Online,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-01227,2024-10-19,North,Online,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-01228,2024-10-20,South,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01229,2024-10-20,West,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01230,2024-10-20,West,Retail,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-01231,2024-10-20,North,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-01232,2024-10-20,South,Online,Kitchen,Pour Over Kit,1,79,0.15,67.15,38,29.15,False
NG-01233,2024-10-20,West,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-01234,2024-10-21,East,Retail,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-01235,2024-10-21,North,Retail,Kitchen,Cast Iron Pan,2,135,0,270,160,110,False
NG-01236,2024-10-21,South,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01237,2024-10-21,North,Retail,Everyday,Travel Backpack,2,129,0.05,245.1,136,109.1,False
NG-01238,2024-10-21,East,Online,Home Office,Monitor Riser,2,72,0.05,136.8,66,70.8,False
NG-01239,2024-10-22,North,Online,Everyday,Canvas Tote,1,32,0.15,27.2,12,15.2,False
NG-01240,2024-10-22,East,Marketplace,Living,Accent Cushion,2,46,0.05,87.4,40,47.4,False
NG-01241,2024-10-22,South,Marketplace,Home Office,Ergonomic Chair,4,245,0.05,931.0,576,355.0,False
NG-01242,2024-10-22,West,Retail,Home Office,Desk Lamp,2,58,0.05,110.2,56,54.2,False
NG-01243,2024-10-22,West,Retail,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-01244,2024-10-22,West,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-01245,2024-10-23,East,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-01246,2024-10-23,North,Retail,Home Office,Desk Lamp,2,58,0.2,92.8,56,36.8,False
NG-01247,2024-10-23,West,Retail,Everyday,Insulated Bottle,1,42,0.2,33.6,18,15.6,False
NG-01248,2024-10-23,North,Retail,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-01249,2024-10-23,West,Retail,Everyday,Travel Backpack,1,129,0.15,109.65,68,41.65,False
NG-01250,2024-10-23,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01251,2024-10-23,East,Marketplace,Living,Linen Throw,1,96,0.15,81.6,49,32.6,False
NG-01252,2024-10-23,West,Marketplace,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-01253,2024-10-24,West,Online,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-01254,2024-10-24,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-01255,2024-10-24,West,Marketplace,Living,Oak Side Table,1,189,0.15,160.65,112,48.65,False
NG-01256,2024-10-24,South,Retail,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-01257,2024-10-24,East,Marketplace,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-01258,2024-10-25,South,Retail,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-01259,2024-10-25,East,Online,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-01260,2024-10-25,East,Online,Everyday,Travel Backpack,2,129,0.05,245.1,136,109.1,False
NG-01261,2024-10-25,East,Online,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01262,2024-10-25,East,Retail,Living,Oak Side Table,1,189,0,189,112,77,False
NG-01263,2024-10-25,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01264,2024-10-26,East,Marketplace,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-01265,2024-10-26,East,Marketplace,Kitchen,Pour Over Kit,2,79,0.05,150.1,76,74.1,False
NG-01266,2024-10-26,North,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01267,2024-10-26,North,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01268,2024-10-26,East,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-01269,2024-10-26,West,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01270,2024-10-27,North,Online,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-01271,2024-10-27,West,Online,Kitchen,Pour Over Kit,2,79,0,158,76,82,False
NG-01272,2024-10-27,East,Online,Everyday,Insulated Bottle,3,42,0.2,100.8,54,46.8,False
NG-01273,2024-10-27,West,Online,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-01274,2024-10-28,North,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01275,2024-10-28,North,Online,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-01276,2024-10-28,North,Online,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-01277,2024-10-28,West,Retail,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-01278,2024-10-29,East,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-01279,2024-10-29,North,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-01280,2024-10-29,West,Online,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-01281,2024-10-29,South,Retail,Kitchen,Ceramic Dinner Set,3,112,0,336,171,165,False
NG-01282,2024-10-29,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01283,2024-10-29,North,Online,Kitchen,Cast Iron Pan,2,135,0,270,160,110,False
NG-01284,2024-10-29,North,Marketplace,Kitchen,Cast Iron Pan,4,135,0.15,459.0,320,139.0,False
NG-01285,2024-10-30,West,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-01286,2024-10-30,South,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01287,2024-10-30,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-01288,2024-10-30,North,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01289,2024-10-30,East,Online,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-01290,2024-10-31,South,Retail,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01291,2024-10-31,South,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01292,2024-10-31,East,Retail,Living,Oak Side Table,1,189,0,189,112,77,False
NG-01293,2024-10-31,East,Retail,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-01294,2024-10-31,West,Online,Home Office,Desk Lamp,2,58,0.05,110.2,56,54.2,False
NG-01295,2024-10-31,West,Online,Living,Linen Throw,1,96,0.15,81.6,49,32.6,False
NG-01296,2024-11-01,West,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-01297,2024-11-01,West,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-01298,2024-11-01,East,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01299,2024-11-01,South,Marketplace,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-01300,2024-11-01,North,Online,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-01301,2024-11-01,East,Online,Home Office,Desk Lamp,3,58,0,174,84,90,False
NG-01302,2024-11-02,East,Online,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-01303,2024-11-02,East,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-01304,2024-11-02,West,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01305,2024-11-02,West,Retail,Living,Oak Side Table,1,189,0.05,179.55,112,67.55,False
NG-01306,2024-11-02,West,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01307,2024-11-02,North,Retail,Kitchen,Cast Iron Pan,2,135,0.05,256.5,160,96.5,False
NG-01308,2024-11-02,East,Online,Home Office,Desk Lamp,3,58,0,174,84,90,False
NG-01309,2024-11-02,West,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01310,2024-11-03,South,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-01311,2024-11-03,North,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01312,2024-11-03,West,Online,Home Office,Desk Lamp,2,58,0.1,104.4,56,48.4,False
NG-01313,2024-11-03,East,Marketplace,Everyday,Insulated Bottle,1,42,0.15,0,0,0,True
NG-01314,2024-11-03,West,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-01315,2024-11-03,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.15,114.75,80,34.75,False
NG-01316,2024-11-03,South,Retail,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-01317,2024-11-03,South,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-01318,2024-11-03,South,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-01319,2024-11-04,West,Online,Everyday,Canvas Tote,3,32,0.05,91.2,36,55.2,False
NG-01320,2024-11-04,North,Online,Home Office,Desk Lamp,1,58,0.05,0,0,0,True
NG-01321,2024-11-04,North,Online,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-01322,2024-11-04,North,Online,Kitchen,Cast Iron Pan,2,135,0.15,229.5,160,69.5,False
NG-01323,2024-11-04,East,Marketplace,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-01324,2024-11-04,East,Marketplace,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-01325,2024-11-04,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-01326,2024-11-04,East,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-01327,2024-11-05,South,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-01328,2024-11-05,East,Marketplace,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-01329,2024-11-05,East,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-01330,2024-11-06,South,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-01331,2024-11-06,West,Marketplace,Living,Accent Cushion,4,46,0.05,174.8,80,94.8,False
NG-01332,2024-11-06,West,Retail,Kitchen,Ceramic Dinner Set,1,112,0.1,0,0,0,True
NG-01333,2024-11-06,East,Online,Kitchen,Pour Over Kit,2,79,0,158,76,82,False
NG-01334,2024-11-06,North,Online,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-01335,2024-11-06,South,Online,Everyday,Canvas Tote,1,32,0.15,0,0,0,True
NG-01336,2024-11-07,East,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01337,2024-11-07,East,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01338,2024-11-07,West,Retail,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01339,2024-11-07,South,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-01340,2024-11-07,South,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01341,2024-11-07,East,Online,Living,Oak Side Table,2,189,0.15,321.3,224,97.3,False
NG-01342,2024-11-07,West,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-01343,2024-11-08,North,Retail,Home Office,Monitor Riser,3,72,0,216,99,117,False
NG-01344,2024-11-08,North,Retail,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-01345,2024-11-08,North,Marketplace,Kitchen,Pour Over Kit,3,79,0.05,225.15,114,111.15,False
NG-01346,2024-11-08,South,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01347,2024-11-08,West,Marketplace,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-01348,2024-11-08,North,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-01349,2024-11-09,South,Retail,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-01350,2024-11-09,South,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-01351,2024-11-09,South,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-01352,2024-11-09,North,Marketplace,Living,Oak Side Table,1,189,0.15,0,0,0,True
